id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
R1b1a2a1a1b3a3,R1b1a2a1a1b3a3,,13,renamed,False,L96,2012
R1b1a2a1a1b3a4,R1b1a2a1a1b3a4,,13,new,False,"L144, L195, S354",2012
R1b1a2a1a1b3a5,R1b1a2a1a1b3a5,,13,new,False,"S219, Z255",2012
R1b1a2a1a1b3a5*,R1b1a2a1a1b3a5*,,14,new,True,,2012
R1b1a2a1a1b3a5a,R1b1a2a1a1b3a5a,,14,new,False,L159.2,2012
R1b1a2a1a1b3a6,R1b1a2a1a1b3a6,,13,new,False,"S218, ",2012
R1b1a2a1a1b3a6*,R1b1a2a1a1b3a6*,,14,new,True,,2012
R1b1a2a1a1b3a6a,R1b1a2a1a1b3a6a,,14,new,False,L226,2012
R1b1a2a1a1b3a6b,R1b1a2a1a1b3a6b,,14,new,False,L554,2012
R1b1a2a1a1b3a6c,R1b1a2a1a1b3a6c,,14,renamed,False,Z2185,2012
R1b1a2a1a1b3a6c*,R1b1a2a1a1b3a6c*,,15,new,True,,2012
R1b1a2a1a1b3a6c1,R1b1a2a1a1b3a6c1,,15,new,False,L1066,2012
R1b1a2a1a1b3a7,R1b1a2a1a1b3a7,,13,new,False,DF21,2012
R1b1a2a1a1b3a7*,R1b1a2a1a1b3a7*,,14,new,True,,2012
R1b1a2a1a1b3a7a,R1b1a2a1a1b3a7a,,14,new,False,"P314.2, S220.2",2012
R1b1a2a1a1b3a7a*,R1b1a2a1a1b3a7a*,,15,new,True,,2012
R1b1a2a1a1b3a7a1,R1b1a2a1a1b3a7a1,,15,new,False,L362,2012
R1b1a2a1a1b3a7b,R1b1a2a1a1b3a7b,,14,new,False,"Z246, S280",2012
R1b1a2a1a1ba7b*,R1b1a2a1a1ba7b*,,15,new,True,,2012
R1b1a2a1a1b3a7b1,R1b1a2a1a1b3a7b1,,15,new,False,DF25,2012
R1b1a2a1a1b3a7b1*,R1b1a2a1a1b3a7b1*,,16,new,True,,2012
R1b1a2a1a1b3a7b1a,R1b1a2a1a1b3a7b1a,,16,new,False,DF5,2012
R1b1a2a1a1b3a7b1a*,R1b1a2a1a1b3a7b1a*,,17,new,True,,2012
R1b1a2a1a1b3a7b1a1,R1b1a2a1a1b3a7b1a1,,17,new,False,L627,2012
R1b1a2a1a1b3a7b1a2,R1b1a2a1a1b3a7b1a2,,17,new,False,L658,2012
R1b1a2a1a1b3a7c,R1b1a2a1a1b3a7c,,14,new,False,"L720, S299",2012
R1b1a2a1a1b3a7d,R1b1a2a1a1b3a7d,,14,new,False,"S424, S426",2012
R1b1a2a1a1b3a7d*,R1b1a2a1a1b3a7d*,,15,new,True,,2012
R1b1a2a1a1b3a7d1,R1b1a2a1a1b3a7d1,,15,new,False,"S190, S308, S309, S427",2012
R1b1a2a1a1b3a8,R1b1a2a1a1b3a8,,13,new,False,"L371, S300",2012
R1b1a2a1a1b3a9,R1b1a2a1a1b3a9,,13,new,False,"DF41, S524",2012
R1b1a2a1a1b3a9*,R1b1a2a1a1b3a9*,,14,new,True,,2012
R1b1a2a1a1b3a9a,R1b1a2a1a1b3a9a,,14,new,False,"L744, S388, L746, S310",2012
R1b1a2a1a1b3a9a*,R1b1a2a1a1b3a9a*,,15,new,True,,2012
R1b1a2a1a1b3a9a1,R1b1a2a1a1b3a9a1,,15,new,False,"L745, S463",2012
R1b1a2a1a1b3a9b,R1b1a2a1a1b3a9b,,14,new,False,L563,2012
R1b1a2a1a1b3a10,R1b1a2a1a1b3a10,,13,new,False,"L555, S393",2012
R1b1a2a1a1b3b,R1b1a2a1a1b3b,,12,new,False,"DF63, S522",2012
R1b1a2a1a1b4,R1b1a2a1a1b4,,11,renamed,False,L238,2012
R1b1a2a1a1b5,R1b1a2a1a1b5,,11,renamed,False,DF19,2012
R1b1a2a1a1b5*,R1b1a2a1a1b5*,,12,new,True,,2012
R1b1a2a1a1b5a,R1b1a2a1a1b5a,,12,new,False,L644,2012
R1b1a2a1b,R1b1a2a1b,,8,normal,False,L584,2012
R1b1b,R1b1b,,4,normal,False,M335,2012
R1b1c,R1b1c,,4,normal,False,V88,2012
R1b1c*,R1b1c*,,5,normal,True,,2012
R1b1c1,R1b1c1,,5,normal,False,M18,2012
R1b1c2,R1b1c2,,5,renamed,False,V35,2012
R1b1c3,R1b1c3,,5,renamed,False,V69,2012
R2,R2,,1,normal,False,M479,2012
R2*,R2*,,2,normal,True,,2012
R2a,R2a,,2,normal,False,"L266, M124, P249, P267",2012
R2a*,R2a*,,3,normal,True,,2012
R2a1,R2a1,,3,normal,False,L295,2012
R2a1*,R2a1*,,4,normal,True,,2012
R2a1a,R2a1a,,4,normal,False,L294,2012
R2a2,R2a2,,3,normal,False,L263,2012
R2a3,R2a3,,3,new,False,L1069,2012
S*,S*,,1,normal,True,,2012
S1,S1,,1,normal,False,M254,2012
S1*,S1*,,2,normal,True,,2012
S1a,S1a,,2,normal,False,P57,2012
S1b,S1b,,2,normal,False,P61,2012
S1c,S1c,,2,normal,False,P83,2012
S1d,S1d,,2,normal,False,M226,2012
T*,T*,,1,normal,True,,2012
T1,T1,,1,renamed,False,"L206, L490, M193",2012
T1*,T1*,,2,renamed,True,,2012
T1a,T1a,,2,renamed,False,"M70, Page78",2012
T1a*,T1a*,,3,renamed,True,,2012
T1a1,T1a1,,3,renamed,False,"L162, L299, L453, L454",2012
T1a1*,T1a1*,,4,renamed,True,,2012
T1a1a,T1a1a,,4,renamed,False,"L208, L905",2012
T1a1a*,T1a1a*,,5,renamed,True,,2012
T1a1a1,T1a1a1,,5,renamed,False,P77,2012
T1a1a2,T1a1a2,,5,new,False,P321,2012
T1a1a2*,T1a1a2*,,6,new,True,,2012
T1a1a2a,T1a1a2a,,6,new,False,P317,2012
T1a2,T1a2,,3,new,False,L131,2012
T1a2*,T1a2*,,4,new,True,,2012
T1a2a,T1a2a,,4,new,False,"P322, P328",2012
T1a2b,T1a2b,,4,new,False,L446,2012
T1a3,T1a3,,3,new,False,L1255,2012
